division	Eastern Province LK	#62c030
division	Eastern Province RW	#2ac97b
division	Eastern Province SA	#37b04c
division	Eastern Region GH	#2fbdc1
division	Eastern Region MK	#3c9d7a
division	Eastern Region UG	#2cc672
division	Eastern Visayas	#bcb131
division	Eastern Zambia	#23d578
division	Ebolowa	#2dc5ab
division	Ebonyi	#2fc1b0
division	Ecuador	#622bc9
division	Edessa	#3c9e7b
division	Edo	#2fc1b5
division	Eeklo	#3e9490
division	Egypt	#38ad75
division	Ehime	#a58f3a
division	Ekiti State	#30c0b5
division	El-Beheira	#39a872
division	El Oro	#6329cb
division	El Oued	#3aa69b
division	El Paraíso	#7233b9
division	El Progreso	#7933b8
division	El Salvador	#7733b9
division	Elad	#3aa769
division	Eldoret	#2cc76e
division	Elgeyo Marakwet	#2cc76d
division	Elkana	#3aa769
division	Emilia-Romagna	#3d9a8a
division	Encarnacion	#1922e3
division	England	#3e8f92
division	Entre Rios	#1815e7
division	Enugu	#2fc1b1
division	Epirus	#3c9f7e
division	Equatorial Guinea	#2cc6ad
division	Erbil	#3ba358
division	Erongo	#1ddeaf
division	Eschen	#3d988b
division	Escuintla	#7b33b9
division	Eskisehir	#3c9f6e
division	Esmeraldas	#622cc7
division	Espaillat	#4e35b4
division	Espirito Santo	#1f59db
division	Estado de Mexico	#8c35b4
division	Esteli	#7232ba
division	Estonia	#3f8c6c
division	Estuaire	#2cc7b0
division	Ethiopia	#30be60
division	Europe	#3e9587
division	Évora	#3c91a0
division	Evros	#3c9f79
division	Extremadura	#3c94a0
division	Fagge	#32bbaa
division	Faiyum	#39aa72
division	Falcon	#4b31bc
division	Far North	#1cde82
division	Faranah	#31a1bd
division	Faroe Islands	#3f7f88
division	Fatick	#3392b9
division	Federal Capital Territory	#30beb0
division	Feeali	#4cc42d
division	Fejer	#3d987d
division	Fergana Region	#4d9e3c
division	Ferizaj	#3c9c7c
division	Ferkessedougou	#31afbe
division	Fez-Meknes	#3a9ba5
division	Fianarantsoa	#1ddd49
division	Fiji	#da2320
division	Finland	#3f896a
division	Flacq	#1edc28
division	Flanders	#3e948f
division	Flandre-Orientale	#3e9490
division	Flemish Brabant	#3e948e
division	Flevoland	#3e928c
division	Flines-lès-Mortagne	#3e9491
division	Flores	#141ae9
division	Florida	#6438ab
division	Florina	#3c9e7d
division	Fogo	#3380b8
division	Fomboni	#24d456
division	Forecariah	#319cbe
division	Formosa	#211be0
division	France	#3d9997
division	Francisco Morazán	#7333b9
division	Francistown	#1edd88
division	Free State	#18e48d
division	Freiburg	#3d988f
division	French Guiana	#2e3cc3
division	Fribourg	#3d988f
division	Friesland	#3e928b
division	Friuli Venezia Giulia	#3d9986
division	Fujian	#a8ad38
division	Fukui	#a3873b
division	Fukuoka	#a5933a
division	Fukushima	#a27f3b
division	Gaafu Alifu Atoll	#54c02f
division	Gaafu Dhaalu Atoll	#4cc72c
division	Gabon	#2bc8ac
division	Gaborone	#1be08e
division	Gabrovo	#3d9c75
division	Gafsa	#3aa597
division	Galapagos	#7e2bc8
division	Galati	#3d9970
division	Galicia	#3d8e9c
division	Galle	#5fc12f
division	Galway	#3e8391
division	Gambia	#3294ba
division	Gampaha	#5ec02f
division	Gamprin-Bendern	#3d988b
division	Gandaki	#67ab38
division	Gangwon-do	#a1943b
division	Gani Tikva	#3aa769
division	Gansu	#82a13b
division	Garoua	#30bea1
division	Gasabo	#2ac97c
division	Gauteng	#1ae287
division	Gavleborgs Lan	#3f8976
division	Gaza	#1cdf77
division	Gedera	#3aa769
division	Gelderland	#3e938c
division	Geneva	#3d9991
division	Gent	#3e9490
division	Georgia	#663aa7
division	Georgia (Asia)	#3c9d58
division	Germany	#3e9486
division	Gevgelija	#3c9e7b
division	Ghana	#30babf
division	Ghanzi District	#1dde97
division	Giannitsa	#3c9e7b
division	Gibraltar	#3b98a3
division	Gicumbi	#2bc97c
division	Gifu	#a3863b
division	Gilan	#3ba14f
division	Gilgit Baltistan	#55a33b
division	Giurgiu	#3d9b74
division	Giza	#39a970
division	Gjakove	#3c9c7d
division	Gjilan	#3c9c7b
division	Glarus	#3d988c
division	Goa	#51b833
division	Gobojango	#1ddd84
division	Goiais	#213dd7
division	Goiás	#213cd7
division	Golestan	#3ba245
division	Golfe	#2fc1c1
division	Gombe	#31bda5
division	Gomel Region	#3e9268
division	Goodhope	#1ae190
division	Gorazde	#3d9b7f
division	Gorenjska	#3d9984
division	Gorgan	#3ba246
division	Goriska	#3d9985
division	Gorj	#3d9a77
division	Gornji Vakuf	#3d9b81
division	Gorontalo	#c7c12c
division	Gostivar	#3c9d7d
division	Gotland	#3f8d76
division	Goumenissa	#3c9e7b
division	Grace-Hollogne	#3e948e
division	Granada	#7132bb
division	Grand Anse Praslin	#29cc36
division	Grand-Bassam	#2eb6c2
division	Grand Canary Islands	#388bab
division	Grand Cape Mount	#2fa3c0
division	Grand Est	#3e968f
division	Grand Lome	#2fc1c0
division	Grand Port	#1edc28
division	Grand Princess	#a13b98
division	Grand Princess 2nd cruise	#a03c96
division	Graubünden	#3d988b
division	Greater Accra	#2fbfc2
division	Greece	#3ca07d
division	Grenada	#3932bb
division	Grevena	#3c9f7d
division	Grodno Region	#3f9170
division	Groningen	#3e918a
division	Guadalajara	#9336b2
division	Guadeloupe	#3a34b7
division	Guaira	#1a21e1
division	Guam	#ba8232
division	Guanacaste	#7031bd
division	Guanajuato	#8e36b2
division	Guangdong	#a4af37
division	Guangxi	#98af37
division	Guardav	#3c919e
division	Guatemala	#7933b8
division	Guatemala City	#7a33b9
division	Guaviare	#512cc6
division	Guayas	#632ac9
division	Gueckedou	#30a4bf
division	Guelmim Province	#3995aa
division	Guerrero	#8d34b6
division	Guiania	#472dc5
division	Guiglo	#2facc1
division	Guinea	#31a1bc
division	Guinea-Bissau	#3297bb
division	Guizhou	#92ac38
division	Gujarat	#4cb136
division	Guna Yala	#5e30be
division	Gunma	#a2823b
division	Guranwala	#4ca939
division	Guyana	#2e2ec2
division	Gwale	#32bbaa
division	Gwangju	#a4983b
division	Gyeonggi Province	#a2953b
division	Győr-Moson-Sopron County	#3e977f
division	Ha Giang	#91b036
division	Ha Nam	#94b336
division	Ha Tinh	#96b535
division	Haa	#6fac38
division	Haa Alif Atoll	#4dc02f
division	Haa Dhaalu Atoll	#4cc12f
division	Hadžići	#3d9b80
division	Hai Duong	#95b236
division	Hai Phong	#96b236
division	Haifa District	#3aa669
division	Hainan	#9db435
division	Hainaut	#3e9490
division	Haiti	#5235b4
division	Hajdú-Bihar County	#3e9779
division	Halland	#3f8e7e
division	Halle-Vilvoorde	#3e948f
division	Hambantota	#61c12f
division	Hamburg	#3f9185
division	Hamedan	#3aa450
division	Hangzhou	#a8a939
division	Hanoi	#94b236
division	Harare	#20d97c
division	Hardap	#1be0aa
division	Harhoura	#3a97a5
division	Harjumaa	#3f8b6d
division	Haryana	#56aa39
division	Haskovo	#3c9d75
division	Hasselt	#3e948e
division	Haugiang	#9bbd31
division	Haut-Katanga	#25d285
division	Haut-Ogooue	#2bc9a8
division	Haut-Uélé	#2dc581
division	Haute Matsiatra	#1ddd49
division	Hauts-Bassins	#31b0bc
division	Hauts de France	#3e9592
division	Hawaii	#b33565
division	Hawali	#39aa51
division	Hawalli	#39aa51
division	Hawkes Bay	#ef1b0f
division	Hebei	#99a03c
division	Hebron	#39a769
division	Heilongjiang	#978c3d
division	Helsinki	#3f8a6c
division	Henan	#99a53a
division	Herceg Novi	#3c9c80
division	Heredia	#6d31bd
division	Hermanas Mirabal	#4e35b4
division	Herrera	#6530bf
division	Herselt	#3e948e
division	Herzegowina-Neretva	#3d9c81
division	Herzogenrath	#3e948d
division	Hesse	#3e9488
division	Heverlee	#3e948f
division	Heves County	#3e977a
division	Hhohho	#1ae27c
division	Hidalgo	#8a36b3
division	Hiiu	#3f8c70
division	Himachal Pradesh	#58a73a
division	Himandhoo	#4cc32e
division	Himmafushi	#4ec32e
division	Hincesti	#3d986e
division	Hiroshima	#a58f3a
division	Hlohovec	#3e967d
division	Hnusta	#3e967a
division	Ho Chi Minh City	#9dbc31
division	Hoa Binh	#93b236
division	Hokkaido	#9c783d
division	Hokuriku	#a1813b
division	Hokurikushinsyu	#a2843b
division	Holon	#3aa769
division	Holsbeek	#3e948e
division	Homa Bay	#2bc870
division	Hon-Hergies	#3e9490
division	Honduras	#7033b8
division	Hong Kong	#a4b136
division	Hormozgan	#38ab41
division	Hostivice	#3e9581
division	Houthalen-Helchteren	#3e948d
division	Hovedstaden	#3f8f80
division	Howland Island	#c72c30
division	Hradec Králové Region	#3e957f
division	Hranice Na Moravě	#3e957d
division	Hsinchu	#aead37
division	Hsinchu County	#aead37
division	Huambo	#24d4a9
division	Huancavelica	#5423d4
division	Huanuco	#5825d1
division	Huasco	#4318e4
division	Hubei	#9aa839
division	Hue	#9bb734
division	Huehuetenango	#7c33b7
division	Huila AO	#22d6ac
division	Huila CO	#582dc5
division	Hukuk	#3aa668
division	Humenne	#3e9677
division	Hunan	#9bab38
division	Hunedoara	#3d9977
division	Hung Yen	#94b236
division	Hungary	#3d987b
division	Huraa	#4ec32e
division	Huy	#3e948e
division	Hyogo	#a48a3b
division	Ialomița	#3d9a71
division	Iasi	#3d986f
division	Ibaraki	#a3803b
division	Ica	#5623d6
division	Iceland	#406f86
division	Ida-Viru	#3f8b69
division	Idaho	#953d9b
division	Idleb	#3ba365
division	Ieper	#3e9491
division	Ilam	#3aa653
division	Ilava	#3e967c
division	Ile de France	#3e9694
division	Ilfov	#3d9a73
division	Ilidza	#3d9b80
division	Ilijas	#3d9b80
division	Illinois	#6f3c9f
division	Ilocos	#b6b634
division	Imathia	#3c9e7b
division	Imbabura	#5f2cc7
division	Imereti	#3c9d59
division	Imo	#2fc2b3
division	India	#5bb236
division	Indiana	#693c9f
division	Indonesia	#b9c72c
division	Ingushetia	#3d9c56
division	Inhambane	#1cde71
division	Inner Mongolia	#929c3d
division	Innlandet	#3f897e
division	Ioannina	#3c9f7e
division	Ionian Islands	#3c9f80
division	Iowa	#743c9d
division	Iran	#3aa44a
division	Iraq	#3aa658
division	Iraqi Kurdistan	#3ba257
division	Irbid	#3aa667
division	Ireland	#3e8592
division	Irkutsk Region	#798e3f
division	Isfahan	#3aa64a
division	Ishikawa	#a2863b
division	Islamabad	#50a53a
division	Islamabad Capital Territory	#51a53a
division	Israel	#39a769
division	Istanbul	#3c9e70
division	Istria	#3d9a86
division	Italian cruise ship	#3c9d8c
division	Italy	#3d9b8a
division	Itapúa	#1923e2
division	Itasy	#1fdb4a
division	Ivanka Pri Dunaji	#3e977e
division	Ivano-Frankivsk	#3e9673
division	Ivanovo	#3f8e58
division	Cote d'Ivoire	#30afbf
division	Iwate	#9f7c3c
division	Ixelles	#3e948f
division	Izabal	#7633b7
division	Izmir	#3ba074
division	Järva	#3f8c6c
division	Jahra	#39a952
division	Jakarta	#a8ce28
division	Jalapa	#7933b9
division	Jalisco	#9435b3
division	Jamaica	#5d35b5
division	Jambi	#9bc92b
division	Jambyl Region	#4f9a3d
division	Jammu	#54a63a
division	Jammu and Kashmir	#57a53a
division	Jamtland	#408777
division	Jamtland Harjedalen	#3f8879
division	Japan	#a3813b
division	Jarva Maakond	#3f8c6c
division	Jarvis Island	#c82b5a
division	Jász-Nagykun-Szolnok County	#3d987a
division	Jatov	#3e977d
division	Jeddah	#36b262
division	Jendouba	#3ba295
division	Jenin	#3aa668
division	Jeonnam	#a4993a
division	Jericho	#3aa768
division	Jerusalem	#3aa769
division	Jerusalem District	#3aa769
division	Jesenice	#3d9884
division	Jharkhand	#69b037
division	Jhenaidha	#70b037
division	Jiangsu	#a5a63a
division	Jiangxi	#a2ac38
division	Jihlava	#3e9580
division	Jihocesky Kraj	#3e9682
division	Jihomoravsky Kraj	#3e967f
division	Jilin	#9c933d
division	Jining	#9da43b
division	Johannesburg	#1ae287
division	Johnson Atoll	#b63446
division	Johor	#9ac52d
division	Jonavos Apskritis	#3f9070
division	Jonkoping	#3f8d7c
division	Jordan	#39a865
division	Judea and Samaria	#3aa768
division	Jugovzhodna	#3d9984
division	Jujuy	#331cdf
division	Junik	#3c9c7d
division	Junin	#5424d3
division	Jura	#3e978e
division	Jutiapa	#7933b9
division	Jõgeva	#3f8c6b
division	Kaafu Atoll	#4ec22e
division	Kabardino-Balkaria	#3d9b58
division	Kabul	#4aa43a
division	Kaduna State	#31bdad
division	Kaernten	#3d9885
division	Kaffrine	#3395b9
division	Kagawa	#a58c3a
division	Kaggevinne	#3e948e
division	Kagoshima	#a79539
division	Kahramanmaras	#3ba164
division	Kairouan	#3ba393
division	Kaisiadorys	#3f9070
division	Kajiado	#2ac96a
division	Kakamega	#2cc76f
division	Kakanj	#3d9b80
division	Kalasin	#92b734
division	Kalimantan Selatan	#bdca2a
division	Kalinga	#b6b434
division	Kaliningrad Region	#3f9075
division	Kalmar	#3f8e7a
division	Kalmykia	#3d9855
division	Kaluga	#3f9061
division	Kalutara	#5ec12f
division	Kalyoubia	#39a970
division	Kamchatka Krai	#8d593f
division	Kamenicna	#3e977d
division	Kamnik	#3d9984
division	Kampala	#2cc775
division	Kamphaeng Phet	#89b734
division	Kamphaengphet	#89b734
division	Kanagawa	#a4823b
division	Kanchanaburi	#89b933
division	Kandy	#60c02f
division	Kankan	#31a4bd
division	Kano State	#32bbaa
division	Kansai	#a4893a
division	Kansas	#7f3ca0
division	Kanta-Häme	#3f8a6d
division	Kanto	#a3823b
division	Kaolack	#3393b9
division	Kapilvastu	#63ab38
division	Karachay-Cherkess	#3d9b5b
division	Karachi	#44ae37
division	Karaganda Region	#4c973e
division	Karaj	#3ba34c
division	Karaman	#3ba26a
division	Kardzhali	#3c9d76
division	Karelia	#3f8860
division	Kargil	#56a43a
division	Karlovac County	#3d9a83
division	Karlovarsky Kraj	#3e9583
division	Karlovy Vary	#3e9583
division	Karnali	#62aa39
division	Karnataka	#55b833
division	Karongi	#2aca7e
division	Kars Province	#3c9e59
division	Kasane	#20d98e
division	Kashmar	#3ba43e
division	Kaski	#65ab38
division	Kassala	#33b869
division	Kasserine	#3ba496
division	Kastamonu	#3c9d68
division	Kastoria	#3c9e7d
division	Kasur	#53a839
division	Katerini	#3c9f7b
division	Kathmandu	#68ab38
division	Katiola	#30b0bf
division	Katleng	#1be08c
division	Katsina State	#32bbab
division	Kaulille	#3e948d
division	Kauno Apskritis	#3f9070
division	Kavadarci	#3c9d7b
division	Kavango	#1fdba6
division	Kavango East	#20da9c
division	Kavango West	#20daa2
division	Kavre	#65ab38
division	Kayseri	#3ca066
division	Kazakhstan	#44983d
division	Kebili	#3aa597
division	Kecskemet	#3d987c
division	Kedah	#91c12f
division	Kedainiai	#3f8f70
division	Kedia	#1ddd91
division	Kedougou	#329cbb
division	Keelung	#aeab37
division	Kef	#3ba396
division	Kefalonia	#3ba180
division	Kelantan	#95c22e
division	Kemerovo	#63903f
division	Kendari	#cbc529
division	Kenitra	#3a97a5
division	Kentucky	#693ba1
division	Kenya	#2cc767
division	Kepulauan Bangka Belitung	#a5ca2a
division	Kepulauan Riau	#9dc72c
division	Kerala	#56bd31
division	Kericho	#2bc86e
division	Kerman	#39a93f
division	Kerouane	#30a6be
division	Kerry	#3e8493
division	Keski-Suomi	#3f886a
division	Keur Massar	#338fb8
division	Kfar Saba	#3aa769
division	Kgalagadi District	#1be09c
division	Kgatleng District	#1be08c
division	Khabarovsk	#947f3e
division	Khakassia	#67913f
division	Khammouan	#95b634
division	Khanty-Mansi	#4a8a3f
division	Kharkiv	#3e9562
division	Khartoum	#33b872
division	Khemisset	#3a98a5
division	Kherson	#3d9867
division	Khmelnytskyi	#3e956f
division	Khomas	#1cdfaa
division	Khon Kaen	#90b734
division	Khouribga	#3a98a6
division	Khouzestan	#3aa74f
division	Khulna	#71b036
division	Khyber Pakhtunkhwa	#50a53a
division	Kiambu	#2bc86a
division	Kicukiro	#2ac97c
division	Kien Giang	#9abd31
division	Kiengiang	#9abd31
division	Kigali	#2ac97c
division	Kildare	#3e8792
division	Kilifi	#2acb62
division	Kilinochchi	#5fbe31
division	Kilkenny	#3e8792
division	Kilkis	#3c9e7a
division	Kindia	#319cbd
division	Kingman Reef	#c12f55
division	Kinshasa	#29cca5
division	Kiribati	#c73c2c
division	Kirov Oblast	#3f8d4e
division	Kirovograd Region	#3e9669
division	Kiryat Gat	#3aa769
division	Kiryat Ono	#3aa769
division	Kisantu	#28cda6
division	Kishoregonj	#73af37
division	Kisii	#2bc86f
division	Kissidougou	#30a4be
division	Kisumu	#2bc76f
division	Klaipedos Apskritis	#3f8f74
division	Kocaeli	#3c9e6f
division	Kochi	#a58e3a
division	Koersel	#3e948e
division	Kogi State	#30bfb2
division	Kohgiluyeh and Boyer-Ahmad	#39a84b
division	Kolárovo	#3e977d
division	Kolda	#3297ba
division	Kolubara District	#3d9a7d
division	Komarno	#3e977d
division	Komárom-Esztergom	#3e977d
division	Kombo	#3292ba
division	Komi	#408747
division	Kongo Central	#28cdab
division	Konya	#3ba16b
division	Koprivnica	#3d9980
division	Koprivnica-Križevci County	#3d9981
division	Korinthia	#3ba17c
division	Koroska	#3d9883
division	Kortrijk	#3e9491
division	Kosice	#3e9678
division	Kosovo	#3d9c7c
division	Kosovska Mitrovica	#3d9c7c
division	Kostanay Region	#42933e
division	Kostoliste	#3e967f
division	Kostroma Region	#3f8c56
division	Kouilou	#29ccae
division	Koulikoro Region	#32a7ba
division	Kozani	#3c9f7c
division	Krabi	#8cbf30
division	Kragujevac	#3d9b7b
division	Kraljevo	#3d9b7c
division	Kralovehradecky Kraj	#3e947f
division	Kralovehradecky Region	#3e947f
division	Kranj	#3d9984
division	Kranjska Gora	#3d9885
division	Krapina-Zagorje County	#3d9982
division	Krasnodar	#3d995d
division	Krasnoyarsk	#688640
division	Kravany	#3e9677
division	Kribi	#2dc4ae
division	Krivá	#3e957a
division	Kronoberg	#3f8e7c
division	Krusevac	#3d9b7b
division	Kuala Lumpur	#95c42d
division	Kujawsko-Pomorskie	#3e9179
division	Kumamoto	#a6943a
division	Kunene	#1fdbb2
division	Kunice	#3e957f
division	Kurdistan	#3ba353
division	Kurdistan Region	#3ba356
division	Kursk Region	#58923e
division	Kuwait	#39aa52
division	Kwale	#29cc64
division	Kwara State	#30beb6
division	KwaZulu-Natal	#18e47f
division	Kweneng District	#1ce091
division	Kwilu	#29cc9b
division	Kyiv	#3e946a
division	Kyiv Region	#3e946a
division	Kyoto	#a4893b
division	Kyrgyzstan	#549d3c
division	Kyushu	#a6933a
division	Kyustendil	#3c9d7a
division	Kyusyu	#a6933a
division	Kyzylorda Region	#429a3d
division	La Guaira	#4531bd
division	La Guajira	#5231bc
division	La Libertad	#5f27cf
division	La Libertad PE	#5f27cf
division	La Libertad SV	#7832ba
division	La Louvière	#3e9490
division	La Pampa	#2a11ed
division	La Paz	#3e21d8
division	La Paz BO	#3e21d8
division	La Paz HN	#7433b9
division	La Paz SV	#7732ba
division	La Rioja	#3c979d
division	La Rioja AR	#3317e5
division	La Rioja ES	#3c979d
division	La Romana	#4b35b5
division	La Vega	#4e35b4
division	Laamu Atoll	#4dc52d
division	Labe	#329dbb
division	Labe Region	#329dbb
division	Labuan	#b5c22e
division	Ladakh	#58a53a
division	Lääne	#3f8c6f
division	Lääne-Viru	#3f8b6b
division	Laghouat	#3aa5a2
division	Lagos	#2fc1bb
division	Lahore	#53a73a
division	Laikipia	#2cc76a
division	Laken	#3e948f
division	Lakes	#ee1f10
division	Lakshadweep	#50bc31
division	Lalitpur	#68ab38
division	Lam Dong	#9fbc32
division	Lambarene	#2bc8b0
division	Lambayeque	#6328ce
division	Lamentin	#3a34b7
division	Lampang	#88b435
division	Lamphun	#87b535
division	Lampung	#a2cc29
division	Lamu	#2aca5f
division	Lanao del Norte	#bfb730
division	Landen	#673ca0
division	Lang Son	#95b136
division	Lao Cai	#90b136
division	Laois	#3e8692
division	Laos	#8fb335
division	Lapland	#408366
division	Lara	#4b31bd
division	Larnaca	#3ba46a
division	Las Piedras	#131cea
division	Latgale	#3f8e6c
division	Latvia	#3f8e6e
division	Lavalleja	#1321ea
division	Lazio	#3c9d8a
division	Le Gosier	#3a34b7
division	Le Moule	#3a34b7
division	Lebanon	#3aa567
division	Leiden	#3e938e
division	Leinster	#3e8692
division	Leiria	#3c8f9f
division	Leitrim	#3f8491
division	Leningrad Oblast	#3f8b64
division	Leon	#7332bb
division	Leribe	#18e588
division	Les Abymes	#3a34b7
division	Leskovac	#3d9c7a
division	Lesotho	#17e587
division	Leuven	#3e948f
division	Levice	#3e977c
division	Liaoning	#9e993c
division	Liberec Region	#3e9480
division	Liberia	#2fa8c2
division	Libochovicky	#3e9581
division	Libreville	#2cc7b1
division	Libya	#38ad8d
division	Liechtenstein	#3d988b
division	Liège	#3e948e
division	Liguria	#3d9a8e
division	Lika-Senj County	#3d9a84
division	Lima	#5a24d3
division	Limburg	#3e948d
division	Limburg BE	#3e948d
division	Limburg NL	#3e948d
division	Limerick	#3e8592
division	Limon	#6b31bd
division	Limpopo	#1cdf82
division	Linter	#3e948e
division	Lipetsk	#3e925d
division	Lisbon	#3c8fa0
division	Lithuania	#3f8f70
division	Litomerice-Brnay	#3e9481
division	Litoral	#2cc6af
division	Littoral	#2ec3ac
division	Littoral BJ	#2fc1bd
division	Littoral CM	#2ec3ac
division	Livingstone	#20d98c
division	Livno	#3d9b82
division	Ljubljana	#3d9984
division	Lobatse	#1be18f
division	Łódzkie	#3e9379
division	Loei	#8db634
division	Lofa	#2fa4c0
division	Loja	#6329cb
division	Lokossa	#2fc1bf
division	Lombardy	#3d998c
division	Long An	#9dbd31
division	Longford	#3f8591
division	Lop Buri	#8db833
division	Lorestan	#3aa550
division	Loreto	#5529cc
division	Lorraine	#3e968e
division	Los Lagos	#440cf2
division	Los Rios CL	#430ef0
division	Los Rios EC	#622bc9
division	Los Roques	#4530bf
division	Los Santos	#6430bf
division	Louga	#3394b8
division	Louisiana	#7739a8
division	Louth	#3f8691
division	Lovech	#3d9c76
division	Lower Austria	#3e9680
division	Lower Manya Krobo	#2fbfc1
division	Lower Saxony	#3e9287
division	Lualaba	#26d192
division	Luanda	#26d0ad
division	Luang Namtha	#8ab236
division	Luang Prabang	#8db335
division	Luapula	#24d37f
division	Lubelskie	#3e9475
division	Lubombo	#1ae27a
division	Lubuskie	#3e937e
division	Lucerne	#3d988d
division	Lucknow	#5fac38
division	Luhansk Oblast	#3e955e
division	Lumbini	#64ac38
division	Lummen	#3e948e
division	Lusaka	#22d784
division	Luxembourg	#3e958e
division	Luxembourg BE	#3e958e
division	Luxembourg LU	#3e958d
division	Lviv	#3e9573
division	M'Sila Province	#3ba39d
division	Maafushi	#4ec32e
division	Maaseik	#3e948d
division	Mabeleapodi	#1dde8a
division	Mabuo	#1ae19e
division	Machakos	#2bc968
division	Madagascar	#1fda4c
division	Madhesh	#68ac38
division	Madhya Pradesh	#5bb036
division	Madinah	#37af61
division	Madre de Dios	#4624d3
division	Madrid	#3c979e
division	Mae Hong Son	#85b435
division	Mafeteng	#17e68b
division	Mafraq	#3aa663
division	Magadan	#8b643f
division	Magallanes	#3802fd
division	Magdalena	#5631bd
division	Maglaj	#3d9a80
division	Maha Sarakham	#91b734
division	Mahajanga	#22d74d
division	Mahama Refugee Camp	#2aca7a
division	Maharashtra	#55b335
division	Mahdia	#3ba493
division	Maiduguri	#32bb9f
division	Maine	#4d3d99
division	Maio	#3382b8
division	Makindu	#2aca67
division	Makkah	#36b261
division	Maku	#3c9f57
division	Malacky	#3e967f
division	Malatswae	#1ddd8d
division	Malawi	#23d573
division	Malaysia	#b2c52d
division	Maldives	#4ec32e
division	Maldonado	#1320eb
division	Malé	#4ec32e
division	Mali	#34b0b7
division	Malopolskie	#3e9579
division	Malta	#3ba38c
division	Maluku	#cdb128
division	Malý Dunaj	#3e977e
division	Mamou	#319ebd
division	Manabi	#632bc8
division	Managua	#7132bb
division	Manawatu-Whanganui	#ef1f0f
division	Mandalay	#7fb136
division	Mandera	#2dc460
division	Mangystau Region	#3d9b49
division	Manica	#1fda76
division	Manicaland	#1fdb78
division	Manila	#b9b733
division	Manipur	#7aae37
division	Manitoba	#743f90
division	Mannar	#5ebe30
division	Manouba	#3ba293
division	Manzini	#1ae27c
division	Maputo	#1ae278
division	Maradi	#32baac
division	Maramures	#3e9774
division	Maranhão	#294dcc
division	Marche	#3d9b88
division	Marche-en-Famenne	#3e958e
division	Mardin	#3ba25d
division	Margibi	#2fa5c1
division	Mari El	#3f8e50
division	Maribor	#3d9882
division	Marijampoles Apskritis	#3f9072
division	Maritime	#2fc1c0
division	Maritime Region	#2fc1c0
division	Marmara	#3c9e72
division	Maroodi Jeex	#2fc14e
division	Marrakech-Safi	#3a96a7
division	Martin	#3e967b
division	Martinique	#3833b9
division	Maryland	#5a3ca0
division	Maryland LR	#2eadc3
division	Masaya	#7132bb
division	Maseru	#17e58a
division	Mashhad	#3ba33d
division	Mashonaland Central	#21d87b
division	Mashonaland East Province	#20d97a
division	Mashonaland West Province	#21d980
division	Masovia	#3f9174
division	Massachusetts	#523c9d
division	Masvingo	#1edc7d
division	Matagalpa	#6f32ba
division	Matale	#60c030
division	Matam	#3397b8
division	Matara	#60c12f
division	Mathiveri	#4cc32e
division	Matlhakola	#1cde89
division	Mato Grosso	#2429d4
division	Mato Grosso do Sul	#1f2cdb
division	Maule	#4112eb
division	Maun	#1fdc95
division	Maunatlala	#1dde88
division	Mauren	#3d988b
division	Mauritania	#359db3
division	Mauritius	#1edc28
division	Mayo	#3f8391
division	Mayotte	#24d452
division	Mazowieckie	#3e9276
division	Mbabane	#1ae27d
division	Mbalambi	#1edc88
division	Mbour	#3390b9
division	Meath	#3f8791
division	Mecca	#36b15e
division	Mechelen	#3e948f
division	Mecklenburg-Vorpommern	#3f9181
division	Medea	#3ba3a0
division	Medenine	#3aa694
division	Medimurje County	#3d9881
division	Medvedja	#3d9c7b
division	Medvedzie	#3e957a
division	Meemu Atoll	#4ec52d
division	Meghalaya	#74ae37
division	Mehedinti	#3d9a78
division	Meknes	#3a99a5
division	Melaka	#97c52d
division	Melbourne	#ee9210
division	Melilla	#3b9da4
division	Melnik	#3e9481
division	Menabe	#1edc50
division	Mendoza	#3613eb
division	Menofia Governorate	#39a971
division	Mepel	#3e928b
division	Merida	#4e30bf
division	Messinia	#3ba27e
division	Meta	#522dc4
division	Métropole	#3934b7
division	Meuse	#3e968f
division	Mexico	#8b35b4
division	Mexico City	#8b35b4
division	Miaoli County	#aeae37
division	Michigan	#663d9a
division	Michoacan	#9135b4
division	Midcentral	#f01e0e
division	Midlands	#1fdb80
division	Midtjylland	#3f8e83
division	Midway Islands	#804060
division	Mie	#a4883a
division	Migori	#2bc870
division	Miklavž na Dravskem Polju	#3d9882
division	Miloslavov	#3e977e
division	Mimaropa	#bab832
division	Minas Gerais	#204cda
division	Minieh-Danniyeh	#3aa566
division	Minnesota	#743d99
division	Minsk	#3f916c
division	Minsk Region	#3f916c
division	Mioveni	#3d9a75
division	Miranda	#4331bd
division	Mirpur	#73af37
division	Misiones	#1928e2
division	Misiones AR	#1928e2
division	Misiones PY	#191fe3
division	Mississippi	#723aa6
division	Missouri	#743ba1
division	Mitrovica	#3d9c7c
division	Miyagi	#a4813b
division	Miyazaki	#a7933a
division	Mizoram	#78b037
division	Moca	#4e35b4
division	Mochudi	#1be08d
division	Mogilev Region	#3f9168
division	Mohale's Hoek	#17e68a
division	Mohammedia	#3a96a5
division	Moheli	#24d456
division	Moka	#1edc28
division	Moldova	#3d976e
division	Molenbeek-Saint-Jean	#3e948f
division	Molise	#3c9d87
division	Mombasa	#29cb62
division	Monaco	#3d9b91
division	Monagas	#3b30be
division	Monaghan	#3f8691
division	Monaragala	#62c02f
